source,state,item_code,map_value,map_type,map_source,display_name,kvi_tag,mrp,current_sp
FMCGF,Chhattisgarh,2501,207.60075,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,67563,206.997,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,104241,206.34495,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,46439,206.2515,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,5056,206.10588,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,5056,205.66456,map_including_gst,MAP_BACKFILL,,,,
FMCGF,West Bengal,12315,205.63742,map_including_gst,MAP_BACKFILL,,,,
FMCGF,West Bengal,10784,205.41322,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,67563,205.36845,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,11215,204.99314,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,104371,204.75,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,13620,204.1459,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,2842,203.7,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,3082,203.54565,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,1451,203.45955,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,2842,203.3052,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,2610,202.99965,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,103884,202.78335,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,4140,202.7122,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,14690,202.60275,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,89706,202.503,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,863,201.9220627,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,74017,200.8755,map_including_gst,MAP_BACKFILL,,,,
FMCGF,Jharkhand,74017,200.8755,map_including_gst,MAP_BACKFILL,,,,
FMCGF,West Bengal,4224,200.53982,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,3230,200.403,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,8437,199.30365,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,8042,199.11084,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,10399,199.0002,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,3230,198.9162,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,8433,198.57866,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,5024,198.4206,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,5024,198.27045,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,93500,197.4175075,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,73772,196.9296,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,69728,196.88064,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,104518,196.76265,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,12911,196.50645,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,37131,196.497,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,37131,196.497,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,12888,196.34895,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,33009,196.17885,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,13625,195.03225,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,5029,195.01965,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,5190,194.87475,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,67206,194.7981,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,5029,194.7792,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,2588,194.1744,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,13646,193.35716,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,12888,192.9417,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,2601,192.7275,map_including_gst,MAP_BACKFILL,,,,
FMCGF,West Bengal,96525,192.5052,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,3586,192.399,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,3586,192.399,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,103216,191.8208,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,102363,191.2386,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,13610,191.0833,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,29164,190.9948,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,9902,190.83435,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,1265,190.722,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,96298,190.5435,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,2699,190.46015,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,2707,190.1256,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,12495,189.8148,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,16198,189.7455,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,16198,189.663463,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,12888,189.1533,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,13625,188.8824,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,103927,188.1789,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,2699,188.1054,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,1260,187.94265,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,73772,187.65915,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,12872,187.53976,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,1218,187.1952,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,104279,187.05,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,68848,186.82335,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,2699,186.3498,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,9902,185.8374,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,14580,185.71,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,95151,185.68935,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,22675,185.40795,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,2589,185.37855,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,9902,185.325,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,1255,184.3023,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,9869,184.01145,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,69728,183.9974,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,104170,183.92,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,35638,183.7815,map_including_gst,MAP_BACKFILL,,,,
FMCGF,West Bengal,35638,183.7794,map_including_gst,MAP_BACKFILL,,,,
FMCGF,Chhattisgarh,68178,183.5337,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,27354,183.498,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,3713,182.8596,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,1518,182.8251827,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,97516,182.7651,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,14654,182.70525,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,14654,182.7042,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,12205,182.546,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,97516,181.97025,map_including_gst,MAP_BACKFILL,,,,
FMCGF,West Bengal,79802,181.3728,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,2654,181.3623,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,101771,181.1182,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,12276,180.9884,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,69776,180.9276,map_including_gst,MAP_BACKFILL,,,,
FMCGF,West Bengal,11160,180.92235,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,11160,180.915,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,8462,180.915,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,11296,180.87866,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,72485,180.61906,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,11155,180.30075,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,104501,180.0015,map_including_gst,MAP_BACKFILL,,,,
FMCGF,Chhattisgarh,96544,179.99956,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,1518,179.82195,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,13607,179.81985,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,75222,179.74586,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,10447,179.55352,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,103893,179.361,map_including_gst,MAP_BACKFILL,,,,
FMCGF,Jharkhand,69071,178.5,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,69071,178.5,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,79640,178.49978,map_including_gst,MAP_BACKFILL,,,,
FMCGF,West Bengal,2707,178.1829,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,8476,177.30405,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,27354,177.10245,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,27354,177.0951,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,23089,176.80005,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,11500,176.1081,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,70056,175.9296,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,88117,175.9262,map_including_gst,MAP_BACKFILL,,,,
FMCGF,West Bengal,12628,175.7492,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,42781,175.67,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,1326,175.60052,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,8063,175.54506,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,4775,175.119,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,4775,175.119,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,69306,175.0896,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,3004,175.0875,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,3004,175.00875,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,4085,174.92674,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,16216,174.9055,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,14723,174.80048,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,4083,174.7053,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,14724,174.6577,map_including_gst,MAP_BACKFILL,,,,
FMCGF,Jharkhand,12833,173.00955,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,2730,172.9665,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,2730,172.9581,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,92024,172.24224,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,104537,172.1181,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,17122,172.07085,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,2779,171.98685,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,8063,171.95314,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,69934,171.80205,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,8476,171.171,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,66133,170.9988,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,8063,170.8522,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,9878,170.69955,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,43502,170.3415,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,1206,170.06514,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,43513,169.5897,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,22698,169.3161413,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,2433,169.18755,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,104523,169.11615,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,96072,168.7172006,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,10796,168.6928,map_including_gst,MAP_BACKFILL,,,,
FMCGF,Chhattisgarh,14558,168.60548,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,30178,168.56064,map_including_gst,MAP_BACKFILL,,,,
FMCGF,Chhattisgarh,2704,168.41055,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,104594,168.2982,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,2704,168.0507523,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,4142,167.89866,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,4168,167.81835,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,2698,167.2545,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,10510,167.15998,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,2704,167.1306,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,687,166.8744,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,96223,166.67175,map_including_gst,MAP_BACKFILL,,,,
FMCGF,West Bengal,10696,166.498185,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,687,166.48065,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,104594,166.1499,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,11989,166.05645,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,97027,165.984,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,8285,165.9672,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,8064,165.8195,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,4335,165.79,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,4335,165.79,map_including_gst,MAP_BACKFILL,,,,
FMCGF,West Bengal,11977,165.7546,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,8064,165.73218,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,104573,165.5955,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,104573,165.5955,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,96345,165.5422,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,11989,165.44535,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,46767,165.32985,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,9967,165.2175,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,97077,165.16578,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,10696,164.9592,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,77843,164.94555,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,10630,164.8224,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,1513,164.3019,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,46825,164.21685,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,11600,164.04465,map_including_gst,MAP_BACKFILL,,,,
FMCGF,West Bengal,3846,163.6683028,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,1134,163.632,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,1134,163.632,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,9244,163.3065,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,24204,163.18365,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,9968,162.9831,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,2713,162.92745,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,9990,162.9138,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,97027,162.61665,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,12968,162.54264,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,103695,162.0874839,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,10814,162.0486,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,30219,161.9835,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,95372,161.9415,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,81575,161.60655,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,10696,161.2065,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,18251,161.1745501,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,96369,160.65,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,9968,159.9486,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,77297,159.52545,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,29169,159.4467,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,12482,159.42036,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,68729,159.16425,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,3849,159.0855,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,2486,158.71275,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,96418,158.2035,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,8296,157.8899,map_including_gst,MAP_BACKFILL,,,,
FMCGF,Chhattisgarh,74368,157.658,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,104139,157.62558,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,3788,157.6155,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,3788,157.50945,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,95369,157.5,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,70424,157.48044,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,71442,157.2354,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,68173,157.05375,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,79802,157.0002,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,101556,156.98865,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,2466,156.78495,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,22682,156.763,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,22682,156.70872,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,102267,156.597,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,102267,156.597,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,22682,156.44676,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,1578,156.366,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,1578,156.366,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,3911,156.366,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,1578,156.366,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,3911,156.366,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,12963,156.366,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,3910,156.3639,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,1570,156.3597,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,2714,156.3513,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,104517,156.20115,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,11306,155.8809,map_including_gst,MAP_BACKFILL,,,,
FMCGF,Chhattisgarh,12947,155.715,map_including_gst,MAP_BACKFILL,,,,
FMCGF,Jharkhand,67638,155.21838,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,759,154.9422,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,5023,154.74795,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,10812,154.5705,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,5023,154.5579,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,30360,153.87436,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,68863,153.8061,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,95007,153.7599,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,68863,153.7515,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,79794,153.6066,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,10812,153.40815,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,100665,153.39345,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,33091,153.1656,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,2718,152.93355,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,95287,152.61015,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,95142,151.9308,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,29099,151.91925,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,4736,151.2052,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,4736,151.2052,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,43502,150.8955,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,2694,150.6164767,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,10769,150.21825,map_including_gst,MAP_BACKFILL,,,,
FMCGF,Chhattisgarh,9967,150.2172,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,26571,149.6004,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,3438,149.52525,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,2641,149.4696,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,759,149.352,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,81575,149.2323,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,11600,149.18715,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,2718,149.15355,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,12945,149.1,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,81575,149.09475,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,12876,148.99815,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,103439,148.93935,map_including_gst,MAP_BACKFILL,,,,
FMCGF,West Bengal,10817,148.87845,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,11538,148.69575,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,12960,148.17285,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,95372,147.7833,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,2484,147.588,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,11712,147.3643,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,79794,147.22785,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,87710,147.2205,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,76848,147.15435,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,12960,146.82045,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,884,146.2177546,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,964,146.07075,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,103784,145.73895,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,97389,145.32525,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,73773,145.0743,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,103784,144.93675,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,96532,144.9,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,96532,144.9,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,96532,144.8958,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,964,144.65955,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,5142,144.22275,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,90330,144.1335,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,93496,144,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,37251,143.997,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,11702,143.9718,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,876,143.80905,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,96370,143.65575,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,10028,143.64,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,8555,143.64,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,8555,143.6379,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,10611,143.5455,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,1202,143.2532826,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,13697,143.1381,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,103047,143.10975,map_including_gst,MAP_BACKFILL,,,,
FMCGF,West Bengal,12939,142.69622,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,11648,142.64565,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,3265,142.5606,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,4837,142.4619,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,76434,142.23956,map_including_gst,MAP_DIRECT,,,,
FMCGF,Chhattisgarh,76434,142.23956,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,76434,142.23956,map_including_gst,MAP_DIRECT,,,,
FMCGF,West Bengal,4329,142.23956,map_including_gst,MAP_BACKFILL,,,,
FMCGF,Chhattisgarh,4329,142.23956,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,4329,142.23956,map_including_gst,MAP_DIRECT,,,,
FMCGF,Jharkhand,13697,142.1322,map_including_gst,MAP_DIRECT,,,,
