State,Item Code,Item Name,Category,Sub-Category,Leaf Category,Brand,Product Type,Marketd By,Master Catgory
JH,2554,MDH Garam Masala - 50g,Masalas & Spices,Blended Masala,Ready Masala,MDH,Garam Masala,Mahashian Di Hatti,STPLS
JH,13962,MDH Garam Masala - 5g,Masalas & Spices,Blended Masala,Ready Masala,MDH,Garam Masala,Mahashian Di Hatti,STPLS
JH,18367,Amul Cow Ghee Tetra Pack - 1L,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Ghee,Amul,Ghee,GCMMF,STPLS
JH,9972,Amul Cow Ghee Jar - 200ml,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Ghee,Amul,Ghee,GCMMF,STPLS
JH,85877,Amul Cow Ghee - 500ml - Jar,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Ghee,Amul,Ghee,GCMMF,STPLS
JH,875,Amul Cow Ghee Refill Pack - 500ml,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Ghee,Amul,Ghee,GCMMF,STPLS
JH,874,Amul Cow Ghee Tin - 1Ltr,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Ghee,Amul,Ghee,GCMMF,STPLS
JH,927,Amul Pure Ghee Tetra Pack - 1Ltr,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Ghee,Amul,Ghee,GCMMF,STPLS
JH,930,Amul Pure Ghee - 500ml Pouch,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Ghee,Amul,Ghee,GCMMF,STPLS
JH,926,Amul Pure Ghee Tin - 1 Ltr,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Ghee,Amul,Ghee,GCMMF,STPLS
JH,4774,Gowardhan Cow Ghee Jar - 500ml,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Ghee,Gowardhan,Ghee,Parag Milk Foods,STPLS
JH,4775,Gowardhan Pure Cow Ghee Jar - 200ml,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Ghee,Gowardhan,Ghee,Parag Milk Foods,STPLS
JH,3205,Smith & Jones Ginger Garlic Paste - 200g,Masalas & Spices,Cooking Pastes & Pure,Cooking Pastes & Pure,Smith & Jones,Ginger Garlic Paste,Tata Consumer Products,STPLS
JH,3206,Smith & Jones Ginger Garlic Paste - 20g,Masalas & Spices,Cooking Pastes & Pure,Cooking Pastes & Pure,Smith & Jones,Ginger Garlic Paste,Tata Consumer Products,STPLS
JH,73772,Dhara Filtered Groundnut Oil - 1L,"Oil, Ghee & Vanaspati",Other Edible Oil,Groundnut Oil,Dhara,Groundnut Oil,Mother Dairy Fruit & Vegetable,STPLS
JH,3258,Everest Hingraj Pure Hing Powder - 25g,Masalas & Spices,Whole Spices,Whole Spices,Everest,Hing Powder,Everest Food Products,STPLS
JH,3271,Everest Asafoetida Yellow Hing - 25g,Masalas & Spices,Whole Spices,Whole Spices,Everest,Hing Powder,Everest Food Products,STPLS
JH,99894,Brown Jaggery Loose - 1kg,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Jaggery,Loose Container,Jaggery,Local,STPLS
JH,97342,Paawak Jaggery Cubes - 500 g,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Jaggery,Paawak Food Products,Jaggery,Paawak,STPLS
JH,2727,Patanjali Jaggery Powder - 1Kg,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Jaggery,Patanjali,Jaggery Powder,Patanjali Ayurved,STPLS
JH,97343,Paawak Jaggery Powder Jar - 500g,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Jaggery,Paawak Food Products,Jaggery Powder,Paawak,STPLS
JH,97344,Paawak Jaggery Powder Pouch - 500g,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Jaggery,Paawak Food Products,Jaggery Powder,Paawak,STPLS
JH,3273,Everest Jaljira Powder - 50g,Masalas & Spices,Blended Masala,Ready Masala,Everest,Jaljeera Masala,Everest Food Products,STPLS
JH,2522,Everest Jeera Finest Quality Pure Cumin Powder - 50g,Masalas & Spices,Straight Powder,Powdered Spices,Everest,Jeera Powder,Everest Food Products,STPLS
JH,4585,Parrot Jeera Powder - 100g,Masalas & Spices,Straight Powder,Powdered Spices,Parrot,Jeera Powder,Hindustan Agro Products,STPLS
JH,95373,Kabuli Chana Loose - 1Kg,Pulses,Chana,Chana Kabuli,Loose Container,Kabuli Chana,ASM,STPLS
JH,3274,Everest Kasuri Methi - 25g,Masalas & Spices,Whole Spices,Whole Spices,Everest,Kasuri Methi,Everest Food Products,STPLS
JH,82095,Baba Steam Katarni Special Rice | 26 Kgs,Rice & Rice Products,Non Basmati Rice,Raw & Steam Rice,Baba,Katarni Rice,Baba Agro Food,STPLS
JH,10103,Steam Katarni Loose Rice,Rice & Rice Products,Non Basmati Rice,Raw & Steam Rice,Loose Container,Katarni Rice,ASM,STPLS
JH,99703,Baba Good Boy Steam Katarni Special Jeera Rice 5kg,Rice & Rice Products,Non Basmati Rice,Raw & Steam Rice,Baba,Katarni Rice,Baba Agro Food,STPLS
JH,12945,Everest Saffron - 0.5g,Masalas & Spices,Whole Spices,Whole Spices,Everest,Kesar,Everest Food Products,STPLS
JH,2533,Everest Kitchen King Masala - 50g,Masalas & Spices,Blended Masala,Ready Masala,Everest,Kitchen King,Everest Food Products,STPLS
JH,2557,MDH Kitchen King Spices Powder - 50g,Masalas & Spices,Blended Masala,Ready Masala,MDH,Kitchen King,Mahashian Di Hatti,STPLS
JH,95456,Mota Arwa Rice Loose - 1 Kg,Rice & Rice Products,Non Basmati Rice,Raw & Steam Rice,Loose Container,Kolam Rice,ASM,STPLS
JH,2638,Panchkanya Maida - 500g,Flours & Grains,Flours,Maida,Panchakanya,Maida,Baba Agro Food,STPLS
JH,13273,Fortune Maida - 500g,Flours & Grains,Flours,Maida,Fortune,Maida,Adani Wilmar,STPLS
JH,103734,Crunchi Waves Makhana Regular - 250g,Dry Fruits & Nuts,Makhana,Makhana Plain,Crunchi Waves,Makhana,Vitika Food,STPLS
JH,114,Chings Veg Manchurian Masala - 20g,Masalas & Spices,Blended Masala,Ready Masala,Chings,Manchurian Masala,Tata Consumer Products,STPLS
JH,8654,Maggi Magic Masala - 6g,Masalas & Spices,Blended Masala,Ready Masala,Maggi,Masala Packet,Nestle India,FMCGF
JH,95358,Masoor Malka Red Whole - 1Kg Loose,Pulses,Masoor,Masoor,Loose Container,Masoor Dal,ASM,STPLS
JH,2536,Everest Meat Masala - 50g,Masalas & Spices,Blended Masala,Ready Masala,Everest,Meat Masala,Everest Food Products,STPLS
JH,2559,MDH Meat Ka Masala - 50g,Masalas & Spices,Blended Masala,Ready Masala,MDH,Meat Masala,Mahashian Di Hatti,STPLS
JH,11380,MDH Meat Ka Masala Sachet - 6g,Masalas & Spices,Blended Masala,Ready Masala,MDH,Meat Masala,Mahashian Di Hatti,STPLS
JH,90233,Miniket Boiled Rice 1Kg Loose,Rice & Rice Products,Non Basmati Rice,Boiled Rice,Loose Container,Miniket Rice,ASM,STPLS
JH,4595,Parrot Mix Masala - 100g,Masalas & Spices,Blended Masala,Ready Masala,Parrot,Mix Masala,Hindustan Agro Products,STPLS
JH,4596,Parrot Mix Masala - 200g,Masalas & Spices,Blended Masala,Ready Masala,Parrot,Mix Masala,Hindustan Agro Products,STPLS
JH,103884,Bolas Panchameva Mixed Dryfruits - 250g,Dry Fruits & Nuts,Dry Fruits & Seeds,Other Dry Fruits,Bolas,Mixed Dry Fruits,Bolas Agro Private Limited,STPLS
JH,29664,Tata Sampann Unpolished Green Moong Dal Whole - 500g,Pulses,Moong,Moong,Tata Sampann,Moong Dal,Tata Consumer Products,STPLS
JH,93936,Moong Dal Yellow - 1Kg Loose,Pulses,Moong,Moong,Loose Container,Moong Dal,ASM,STPLS
JH,2698,Hathi Kacchi Ghani Mustard Oil - 1Ltr,"Oil, Ghee & Vanaspati",Popular Edible Oil,Mustard Oil,Hathi Brand,Mustard Oil,B.P. Oil Mills,STPLS
JH,2699,Engine Kachi Ghani Mustard Oil - 1Ltr Pouch,"Oil, Ghee & Vanaspati",Popular Edible Oil,Mustard Oil,Engine,Mustard Oil,Shree Hari Industries,STPLS
JH,2704,Fortune Premium Kachi Ghani Pure Mustard Oil - 1Ltr Pouch,"Oil, Ghee & Vanaspati",Popular Edible Oil,Mustard Oil,Fortune,Mustard Oil,Adani Wilmar,STPLS
JH,2708,Saloni Kachchi Ghani Agmark Mustard Oil - 500ml Pouch,"Oil, Ghee & Vanaspati",Popular Edible Oil,Mustard Oil,Saloni,Mustard Oil,Mahesh Edible Oil Industries,STPLS
JH,8285,Saloni Kachchi Ghani Mustard Oil - 1Ltr,"Oil, Ghee & Vanaspati",Popular Edible Oil,Mustard Oil,Saloni,Mustard Oil,Mahesh Edible Oil Industries,STPLS
JH,10696,Dhara Kachi Ghani Mustard Oil - 1 Ltr,"Oil, Ghee & Vanaspati",Popular Edible Oil,Mustard Oil,Dhara,Mustard Oil,Mother Dairy Fruit & Vegetable,STPLS
JH,27343,Dhara Kachi Ghani Mustard Oil - 455g,"Oil, Ghee & Vanaspati",Popular Edible Oil,Mustard Oil,Dhara,Mustard Oil,Mother Dairy Fruit & Vegetable,STPLS
JH,31686,Hathi Brand Kacchi Brand Mustard Oil - 5Ltr,"Oil, Ghee & Vanaspati",Popular Edible Oil,Mustard Oil,Hathi Brand,Mustard Oil,B.P. Oil Mills,STPLS
JH,104594,Doctors' Choice Kacchi Ghani Mustard Oil - 1L,"Oil, Ghee & Vanaspati",Popular Edible Oil,Mustard Oil,Doctor's Choice,Mustard Oil,Budge Budge Refineries Ltd,STPLS
JH,28474,Chings Chowmein Noodle Masala - 7g,Masalas & Spices,Blended Masala,Ready Masala,Chings,Noodle Masala,Tata Consumer Products,STPLS
JH,23501,On1y Oregano Herbs - 10g,Masalas & Spices,Herbs & Seasonings,Herbs,ON1Y,Oregano,Shakun Ayurved Pvt. Ltd,STPLS
JH,4599,Parrot Panch Foran - 100g,Masalas & Spices,Whole Spices,Whole Spices,Parrot,Panch Phoron,Hindustan Agro Products,STPLS
JH,90,Chings Paneer Chilli Miracle Masala - 20g,Masalas & Spices,Blended Masala,Ready Masala,Chings,Paneer Chilli Masala,Tata Consumer Products,STPLS
JH,3315,Smith & Jones Pasta Masala - 7g,Masalas & Spices,Blended Masala,Ready Masala,Smith & Jones,Pasta Masala,Tata Consumer Products,STPLS
JH,3277,Everest Pav Bhaji Masala - 50g,Masalas & Spices,Blended Masala,Ready Masala,Everest,Pav Bhaji Masala,Everest Food Products,STPLS
JH,95141,Bolas Roasted And Salted Pista - 200g,Dry Fruits & Nuts,Pista & Walnut,Pista Roasted & Salted,Bolas,Pistachios,Bolas Agro Private Limited,STPLS
JH,95368,Chura Poha Loose 1 Kg,Rice & Rice Products,Poha,Poha,Loose Container,Poha,ASM,STPLS
JH,13243,Tata Sampann Poha 500g,Rice & Rice Products,Poha,Poha,Tata Sampann,Poha,Tata Consumer Products,STPLS
JH,103413,Agrilite Puffed Rice Packet | 200g | Pack of 1,Rice & Rice Products,Puffed Rice,Puffed Rice & Muri,Agrilite,Puffed Rice,Shri Ambaji Food Products,STPLS
JH,103414,Agrilite Puffed Rice Packet | 500g | Pack of 1,Rice & Rice Products,Puffed Rice,Puffed Rice & Muri,Agrilite,Puffed Rice,Shri Ambaji Food Products,STPLS
JH,82420,Baba Steam Sonam Special Rice | 26 Kgs,Rice & Rice Products,Non Basmati Rice,Raw & Steam Rice,Baba,Raw & Steam Rice,Baba Agro Food,STPLS
JH,99701,Baba Good Boy Steam Sonam Superior Jeera Rice 5kg,Rice & Rice Products,Non Basmati Rice,Raw & Steam Rice,Baba,Raw & Steam Rice,Baba Agro Food,STPLS
JH,93951,Sonam Steamed Loose Rice,Rice & Rice Products,Non Basmati Rice,Raw & Steam Rice,Loose Container,Raw & Steam Rice,ASM,STPLS
JH,2714,Fortune Rice Bran Oil - 750g,"Oil, Ghee & Vanaspati",Popular Edible Oil,Rice Bran Oils,Fortune,Rice Bran Oil,Adani Wilmar,STPLS
JH,79794,Doctors' Choice Physically Refined Rice Bran Oil - 1L,"Oil, Ghee & Vanaspati",Popular Edible Oil,Rice Bran Oils,Doctors,Rice Bran Oil,Budge Budge Refineries Ltd,STPLS
JH,4584,Parrot Himalayan Rock Salt - 100g,"Salt, Sugar & Sweeteners",Salt,Rock Salt,Parrot,Rock Salt,Hindustan Agro Products,STPLS
JH,8509,Parrot Sendha Namak - 500g,"Salt, Sugar & Sweeteners",Salt,Rock Salt,Parrot,Rock Salt,Hindustan Agro Products,STPLS
JH,29893,Patanjali Rock Salt - 1Kg,"Salt, Sugar & Sweeteners",Salt,Rock Salt,Patanjali,Rock Salt,Patanjali Ayurved,STPLS
JH,3283,Everest Sabji Masala - 50g,Masalas & Spices,Blended Masala,Ready Masala,Everest,Sabji Masala,Everest Food Products,STPLS
JH,9903,Sachamoti Sabudana - 200g,Specialty Staples,Upwas Essentials,Upwas Essentials,Sachamoti,Sabudana,Shiv Trading Company,STPLS
JH,10706,Sachamoti Sabudana - 500g,Specialty Staples,Upwas Essentials,Upwas Essentials,Sachamoti,Sabudana,Shiv Trading Company,STPLS
JH,4947,Tata Lite Low Sodium Iodised Salt - 1Kg,"Salt, Sugar & Sweeteners",Salt,Iodised Salt,Tata,Salt,Tata Consumer Products,STPLS
JH,4949,Tata Salt - 1kg,"Salt, Sugar & Sweeteners",Salt,Iodised Salt,Tata,Salt,Tata Consumer Products,STPLS
JH,37423,Tata Rock Salt - 1 Kg,"Salt, Sugar & Sweeteners",Salt,Rock Salt,Tata,Salt,Tata Consumer Products,STPLS
JH,84395,Patanjali Iodised Salt - 1kg,"Salt, Sugar & Sweeteners",Salt,Iodised Salt,Patanjali,Salt,Patanjali Ayurved,STPLS
JH,3285,Everest Sambhar Masala - 50g,Masalas & Spices,Blended Masala,Ready Masala,Everest,Sambhar Masala,Everest Food Products,STPLS
JH,3209,Smith & Jones Sahi Paneer Masala Mix - 20g,Masalas & Spices,Blended Masala,Ready Masala,Smith & Jones,Shahi Paneer Masala,Tata Consumer Products,STPLS
JH,3287,Everest Shahi Paneer Masala - 50g,Masalas & Spices,Blended Masala,Ready Masala,Everest,Shahi Paneer Masala,Everest Food Products,STPLS
JH,95369,SonaChur Rice 1 Kg loose,Rice & Rice Products,Non Basmati Rice,Raw & Steam Rice,Loose Container,Sona Chur Rice,ASM,STPLS
JH,8552,Panchkanya Sooji - 500g,Flours & Grains,Sooji & Daliya,Sooji & Rava,Panchakanya,Sooji,Baba Agro Food,STPLS
JH,13272,Fortune Suji - 500g,Flours & Grains,Sooji & Daliya,Sooji & Rava,Fortune,Sooji,Adani Wilmar,STPLS
JH,80971,Baba Kb Premium Quality Sortex Rice | 26 Kgs,Rice & Rice Products,Non Basmati Rice,Boiled Rice,Krishna Bhog,Sortex Rice,Baba Agro Food,STPLS
JH,3245,Nutrela Soya Chunks - 1Kg,Specialty Staples,Soya Chunk,Soya Chunk,Nutrela,Soya Chunks,Ruchi Soya Industries,STPLS
JH,3246,Nutrela Soya Chunks - 200g,Specialty Staples,Soya Chunk,Soya Chunk,Nutrela,Soya Chunks,Ruchi Soya Industries,STPLS
JH,8337,Nutrela Soya Mini Chunk - 200g,Specialty Staples,Soya Chunk,Soya Chunk,Nutrela,Soya Chunks,Ruchi Soya Industries,STPLS
JH,13419,Nutrela Soya Mini Chunks - 45g,Specialty Staples,Soya Chunk,Soya Chunk,Nutrela,Soya Chunks,Ruchi Soya Industries,STPLS
JH,2680,Fortune Refined Soyabean Oil - 4.35Kg,"Oil, Ghee & Vanaspati",Popular Edible Oil,Soyabean Oils,Fortune,Soyabean Oil,Adani Wilmar,STPLS
JH,10015,Kings Soyabean Oil - 750g Pouch,"Oil, Ghee & Vanaspati",Popular Edible Oil,Soyabean Oils,King's,Soyabean Oil,Adani Wilmar,STPLS
JH,10017,Mahakosh Soyabean Oil - 750g,"Oil, Ghee & Vanaspati",Popular Edible Oil,Soyabean Oils,Mahakosh,Soyabean Oil,Ruchi Soya Industries,STPLS
JH,36757,Mahakosh Refined Soyabean Oil Pouch - 375g,"Oil, Ghee & Vanaspati",Popular Edible Oil,Soyabean Oils,Mahakosh,Soyabean Oil,Ruchi Soya Industries,STPLS
JH,46767,Dhara Refined Soyabean Oil Lite - 750g,"Oil, Ghee & Vanaspati",Popular Edible Oil,Soyabean Oils,Dhara,Soyabean Oil,Mother Dairy Fruit & Vegetable,STPLS
JH,103784,Fortune Soya Health Refined Soyabean Oil - 750g,"Oil, Ghee & Vanaspati",Popular Edible Oil,Soyabean Oils,Fortune,Soyabean Oil,Adani Wilmar,STPLS
JH,104298,Doctors' Choice Refined Soybean Oil | 750g | Pack of 1,"Oil, Ghee & Vanaspati",Popular Edible Oil,Soyabean Oils,Doctors' Choice,Soyabean Oil,Budge Budge Refineries Ltd,STPLS
JH,90513,White Crystal Sugar Loose - 1Kg,"Salt, Sugar & Sweeteners",Sugar & Sweeteners,Sugar,Loose Container,Sugar,ASM,STPLS
JH,1518,Dhara Health Refined Sunflower Oil - 750g,"Oil, Ghee & Vanaspati",Popular Edible Oil,Sunflower Oils,Dhara,Sunflower Oil,Mother Dairy Fruit & Vegetable,STPLS
JH,2694,Fortune Refined Sunflower Oil - 800g,"Oil, Ghee & Vanaspati",Popular Edible Oil,Sunflower Oils,Fortune,Sunflower Oil,Adani Wilmar,STPLS
JH,79802,Doctors' Choice Refined Sunflower Oil - 1L,"Oil, Ghee & Vanaspati",Popular Edible Oil,Sunflower Oils,Doctors,Sunflower Oil,Budge Budge Refineries Ltd,STPLS
JH,2539,Everest Tandoori Chicken Masala - 50g,Masalas & Spices,Blended Masala,Ready Masala,Everest,Tandoori Chicken Masala,Everest Food Products,STPLS
JH,13086,Tata Sampann Toor Arhar Dal Unpolished - 500g,Pulses,Toor Dal,Toor Dal,Tata Sampann,Toor Dal,Tata Consumer Products,STPLS
JH,93934,Toor Dal Loose - 1Kg,Pulses,Toor Dal,Toor Dal,Loose Container,Toor Dal,ASM,STPLS
JH,2537,Everest Turmeric Powder - 200g,Masalas & Spices,Straight Powder,Powdered Spices,Everest,Turmeric Powder,Everest Food Products,STPLS
JH,2541,Everest Turmeric Powder - 100g,Masalas & Spices,Straight Powder,Powdered Spices,Everest,Turmeric Powder,Everest Food Products,STPLS
JH,2542,Everest Turmeric Powder - 50g,Masalas & Spices,Straight Powder,Powdered Spices,Everest,Turmeric Powder,Everest Food Products,STPLS
JH,2555,MDH Haldi Powder - 100g,Masalas & Spices,Straight Powder,Powdered Spices,MDH,Turmeric Powder,Mahashian Di Hatti,STPLS
JH,3420,Parrot Haldi Powder - 500g,Masalas & Spices,Straight Powder,Powdered Spices,Parrot,Turmeric Powder,Hindustan Agro Products,STPLS
JH,4583,Parrot Haldi Powder - 50g,Masalas & Spices,Straight Powder,Powdered Spices,Parrot,Turmeric Powder,Hindustan Agro Products,STPLS
JH,4605,Parrot Turmeric Powder - 200g,Masalas & Spices,Straight Powder,Powdered Spices,Parrot,Turmeric Powder,Hindustan Agro Products,STPLS
JH,8445,Parrot Haldi Powder - 100g,Masalas & Spices,Straight Powder,Powdered Spices,Parrot,Turmeric Powder,Hindustan Agro Products,STPLS
JH,23670,Baba Premium Usna Rice | 10 Kg | Pack of 1,Rice & Rice Products,Non Basmati Rice,Boiled Rice,Baba,Usna Rice,Baba Agro Food,STPLS
JH,67206,Baba Premium Rice | 5 Kg | Pack of 1,Rice & Rice Products,Non Basmati Rice,Boiled Rice,Baba,Usna Rice,Baba Agro Food,STPLS
JH,79596,Baba Super Special Rice | 26 Kgs,Rice & Rice Products,Non Basmati Rice,Boiled Rice,Baba,Usna Rice,Baba Agro Food,STPLS
JH,82190,Baba Premium Usna Rice | 26 Kgs,Rice & Rice Products,Non Basmati Rice,Boiled Rice,Baba,Usna Rice,Baba Agro Food,STPLS
JH,2718,Dalda The Original Vanaspati - 840g,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Vanaspati,Dalda,Vanaspati Ghee,Bunge India,STPLS
JH,103980,Bolas Walnut Chef Secret - 200g,Dry Fruits & Nuts,Pista & Walnut,Walnut Kernels,Bolas,Walnut,Bolas Agro Private Limited,STPLS
JH,103297,Crunchi Waves Makhana Premium - 250g,Dry Fruits & Nuts,Makhana,Makhana Plain,Crunchi Waves,Makhana,Vitika Food,STPLS
JH,4592,Parrot Mirch Powder - 200g,Masalas & Spices,Straight Powder,Powdered Spices,Parrot,Chilli Powder,Hindustan Agro Products,STPLS
JH,10676,Gowardhan Ghee Tetra Pack - 500ml,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Ghee,Gowardhan,Ghee,Parag Milk Foods,STPLS
JH,929,Amul Pure Ghee Carton - 500ml,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Ghee,Amul,Ghee,GCMMF,STPLS
JH,4586,Parrot Jeera Powder - 50g,Masalas & Spices,Straight Powder,Powdered Spices,Parrot,Jeera Powder,Hindustan Agro Products,STPLS
JH,3305,MDH Peacock Kasoori Methi - 25g,Masalas & Spices,Whole Spices,Whole Spices,MDH,Kasuri Methi,Mahashian Di Hatti,STPLS
JH,103982,Patanjali Cow Ghee - 450ml,"Oil, Ghee & Vanaspati",Ghee & Vanaspati,Cow Ghee,Patanjali,Ghee,Patanjali Ayurved,STPLS
JH,13905,Tata Sampann Unpolished Moong Dal - 500g,Pulses,Moong,Moong,Tata Sampann,Moong Dal,Tata Consumer Products,STPLS
JH,13906,Tata Sampann Unpolished Chana Dal - 500g,Pulses,Chana,Chana Dal,Tata Sampann,Chana Dal,Tata Consumer Products,STPLS
JH,16621,Tata Sampann Unpolished Kala Chana - 500g,Pulses,Chana,Chana Brown,Tata Sampann,Chana,Tata Consumer Products,STPLS
JH,37425,Tata Sampann Unpolished Masoor Dal Whole - 500g,Pulses,Masoor,Masoor,Tata Sampann,Masoor Dal Whole,Tata Consumer Products,STPLS
CG,95149,Bolas Popular Anjeer - 250g,Dry Fruits & Nuts,Dry Fruits & Seeds,Other Dry Fruits,Bolas,Anjeer,Bolas Agro Private Limited,STPLS
CG,67840,Kalimooch Kesar Malai Rice 10 Kg,Rice & Rice Products,Non Basmati Rice,Raw & Steam Rice,Kesar Malai,Arwa Rice,Amritlal & Company,STPLS
CG,77738,Shahi Anandi Malai Rice 10 Kg,Rice & Rice Products,Non Basmati Rice,Raw & Steam Rice,Shahi Anandi Rice,Arwa Rice,Local,STPLS
CG,95356,Wheat Atta - 1Kg Loose,Flours & Grains,Flours,Wheat Flour,Loose Container,Atta,ASM,STPLS
CG,1614,Aashirvaad Multigrain Atta - 5Kg,Flours & Grains,Flours,Wheat Flour,Aashirvaad,Atta,ITC Ltd,STPLS
CG,1615,Aashirvaad Shudh Chakki Atta - 10Kg,Flours & Grains,Flours,Wheat Flour,Aashirvaad,Atta,ITC Ltd,STPLS
CG,2405,Aashirvaad Shudh Chakki Atta - 5Kg,Flours & Grains,Flours,Wheat Flour,Aashirvaad,Atta,ITC Ltd,STPLS
CG,12388,Aashirvaad Select Sharbatti Atta - 5Kg,Flours & Grains,Flours,Wheat Flour,Aashirvaad,Atta,ITC Ltd,STPLS
CG,68848,Silver Coin Traditional Chakki Atta - 5Kg,Flours & Grains,Flours,Wheat Flour,Silver Coin,Atta,Silver House 362 AA,STPLS
CG,71442,Shubh Sakhi Whole Wheat Flour Atta - 5Kg,Flours & Grains,Flours,Wheat Flour,Shubh Sakhi,Atta,Sakhi Agro Food Products,STPLS
CG,12223,Daawat Pulav Basmati Rice 1 Kg,Rice & Rice Products,Basmati Rice,Basmati Premium,Daawat,Basmati Rice,LT Foods,STPLS
CG,70239,Daawat Rozana Mini Basmati Rice 10kg,Rice & Rice Products,Basmati Rice,Basmati Regular,Daawat,Basmati Rice,LT Foods,STPLS
CG,77835,Daawat Rozana Niki Basmati Rice 10 Kg,Rice & Rice Products,Basmati Rice,Basmati Regular,Daawat,Basmati Rice,LT Foods,STPLS
CG,77836,Daawat Rozana Tini Basmati Rice 10 Kg,Rice & Rice Products,Basmati Rice,Basmati Regular,Daawat,Basmati Rice,LT Foods,STPLS
CG,95461,Tibar Basmati Loose 1Kg,Rice & Rice Products,Basmati Rice,Basmati Regular,Loose Container,Basmati Rice,ASM,STPLS
CG,2606,Fortune Biryani Special Basmati Rice Pouch - 1Kg,Rice & Rice Products,Basmati Rice,Basmati Premium,Fortune,Basmati Rice,Adani Wilmar,STPLS
CG,86221,Daawat Rozana Gold Basmati Rice 1 Kg,Rice & Rice Products,Basmati Rice,Basmati Regular,Daawat,Basmati Rice,LT Foods,STPLS
CG,12882,Daawat Biryani Basmati Rice 1 Kg,Rice & Rice Products,Basmati Rice,Basmati Premium,Daawat,Basmati Rice,LT Foods,STPLS
CG,9188,Daawat Basmati Rice Rozana Super 1 Kg,Rice & Rice Products,Basmati Rice,Basmati Regular,Daawat,Basmati Rice,LT Foods,STPLS
CG,2621,Fortune Besan - 500g,Flours & Grains,Flours,Besan,Fortune,Besan,Adani Wilmar,STPLS
CG,9970,Everest Shahi Biryani Masala - 50g,Masalas & Spices,Blended Masala,Ready Masala,Everest,Shahi Biryani Masala,Everest Food Products,STPLS
CG,2505,Everest Black Pepper Powder - 50g,Masalas & Spices,Straight Powder,Powdered Spices,Everest,Black Pepper Powder,Everest Food Products,STPLS
CG,12888,Saffola Gold Multi Source Edible Oil - 1Ltr,"Oil, Ghee & Vanaspati",Health Oil,Blended Oil,Saffola,Blended Cooking Oil,Marico limited,STPLS
CG,81575,Saffola Active Health Losorb Refined Oil - 850g,"Oil, Ghee & Vanaspati",Health Oil,Blended Oil,Saffola,Blended Cooking Oil,Marico limited,STPLS
CG,3259,Everest Chaat Masala - 50g,Masalas & Spices,Blended Masala,Ready Masala,Everest,Chaat Masala,Everest Food Products,STPLS
CG,95466,Kala Chana - 1 Kg Loose,Pulses,Chana,Chana Brown,Loose Container,Chana,ASM,STPLS
CG,93937,Chana Dal - 1Kg Loose,Pulses,Chana,Chana Dal,Loose Container,Chana Dal,ASM,STPLS
CG,3262,Everest Chhole Masala - 50g,Masalas & Spices,Blended Masala,Ready Masala,Everest,Chhole Masala,Everest Food Products,STPLS
CG,79344,Mohta Chana Sattu - 500g,Flours & Grains,Flours,Sattu,Mohta,Chana Sattu,Local,STPLS
CG,13533,Everest Chicken Biryani Masala - 50g,Masalas & Spices,Blended Masala,Ready Masala,Everest,Chicken Biryani Masala,Everest Food Products,STPLS
CG,2528,Everest Chicken Masala - 50g,Masalas & Spices,Blended Masala,Ready Masala,Everest,Chicken Masala,Everest Food Products,STPLS
CG,16840,On1y Chilli Flakes - 34g,Masalas & Spices,Herbs & Seasonings,Seasonings,ON1Y,Chilli Flakes,Shakun Ayurved Pvt. Ltd,STPLS
CG,2506,Everest Kashmirilal Chilli Powder - 100g,Masalas & Spices,Straight Powder,Powdered Spices,Everest,Chilli Powder,Everest Food Products,STPLS
CG,2507,Everest Kashmirilal Chilli Powder - 50g,Masalas & Spices,Straight Powder,Powdered Spices,Everest,Chilli Powder,Everest Food Products,STPLS
CG,2509,Everest Tikhalal Chilli Powder - 100g,Masalas & Spices,Straight Powder,Powdered Spices,Everest,Chilli Powder,Everest Food Products,STPLS
